timestamp,production_total,consommation_totale,temp,SOLAR,BIOMASS,WIND_ONSHORE,NUCLEAR,temp_fr,temp_fr_om,temp_fr_prev
2021-03-24 23:00:00,45847.0,55841.25,10.4,0.0,314.0,2069.0,43464.0,7.60707923832924,,
2021-03-25 00:00:00,45797.0,54031.5,9.8,0.0,314.0,1903.0,43580.0,7.415125921375923,6.820408476658478,8.600118363205954
2021-03-25 01:00:00,45738.0,53311.5,9.5,0.0,314.0,1822.0,43602.0,6.981664619164621,6.70188882063882,8.468430842069667
2021-03-25 02:00:00,45781.0,51003.5,9.4,0.0,314.0,1907.0,43560.0,6.389281326781329,6.566738329238331,8.26499830909706
2021-03-25 03:00:00,45962.0,50282.5,8.9,0.0,314.0,2037.0,43611.0,6.078409090909092,6.367245085995089,7.985069327020631
2021-03-25 04:00:00,45958.0,52472.25,8.8,0.0,314.0,1913.0,43731.0,5.740617321867322,6.236885749385751,7.5334291511667235
2021-03-25 05:00:00,46126.0,57437.75,9.1,179.0,314.0,1843.0,43790.0,5.792905405405406,6.177441646191649,7.218092661481234
2021-03-25 06:00:00,46578.0,61718.5,8.5,523.0,314.0,1889.0,43852.0,5.601765970515972,6.017414004914006,7.131366249577275
2021-03-25 07:00:00,47554.0,63276.0,8.6,1625.0,313.0,1730.0,43886.0,6.812745700245702,7.449554668304669,7.938755495434566
2021-03-25 08:00:00,48629.0,62714.5,9.0,3014.0,313.0,1434.0,43868.0,8.708998771498774,8.955267199017198,9.194470747379103
2021-03-25 09:00:00,49631.0,60939.0,9.3,4125.0,314.0,1436.0,43756.0,10.404146191646193,10.395132063882063,10.31075414271221
2021-03-25 10:00:00,50872.0,60350.5,10.2,4950.0,314.0,1632.0,43976.0,11.90929054054054,11.608921990171995,11.182702062901594
2021-03-25 11:00:00,51749.0,60783.0,10.3,5291.0,314.0,1778.0,44366.0,12.912238943488948,12.664557739557742,11.934798782549883
2021-03-25 12:00:00,51623.0,59180.25,9.9,5047.0,314.0,1865.0,44397.0,13.388313882063883,13.120300982800986,13.447548190733857
2021-03-25 13:00:00,51448.0,56553.75,12.4,4892.0,314.0,1942.0,44300.0,14.697404791154794,13.791078009828013,13.87793371660467
2021-03-25 14:00:00,50744.0,54562.75,12.6,4349.0,323.0,1995.0,44077.0,15.15423832923833,14.175844594594597,14.301082177882993
2021-03-25 15:00:00,49299.0,53316.75,13.2,3404.0,343.0,1998.0,43554.0,15.213651719901721,14.156879606879606,14.416909029421717
2021-03-25 16:00:00,47564.0,53024.75,14.1,1844.0,343.0,1770.0,43607.0,14.962453931203932,13.758845208845209,14.055816706121075
2021-03-25 17:00:00,45938.0,55913.5,13.5,483.0,341.0,1452.0,43662.0,14.155620393120394,12.87582923832924,13.198917822117012
2021-03-25 18:00:00,45579.0,60764.0,12.5,157.0,320.0,1393.0,43709.0,12.653900491400494,10.769103194103197,11.555630706797434
2021-03-25 19:00:00,45586.0,59521.5,10.9,0.0,316.0,1530.0,43740.0,10.980820024570027,9.168642506142508,10.483074061548873
2021-03-25 20:00:00,45818.0,56095.5,10.2,0.0,315.0,1694.0,43809.0,9.961732186732187,8.20009213759214,9.873030098072375
2021-03-25 21:00:00,46394.0,55240.25,9.8,0.0,315.0,1949.0,44130.0,9.094656019656021,7.700752457002458,9.318785931687524
2021-03-25 22:00:00,47125.0,56893.75,8.8,0.0,315.0,2403.0,44407.0,8.054054054054056,7.185979729729731,8.88665877578627
2021-03-25 23:00:00,47546.0,55341.75,8.1,0.0,314.0,2854.0,44378.0,7.298203316953319,6.700092137592139,8.540530943523844
2021-03-26 00:00:00,47360.0,53403.5,7.6,0.0,314.0,3068.0,43978.0,6.819579238329239,6.916078009828012,8.30532634426784
2021-03-26 01:00:00,47396.0,52780.5,7.1,0.0,314.0,3084.0,43998.0,6.38877457002457,6.232908476658476,7.997666553939804
2021-03-26 02:00:00,47353.0,50909.75,6.3,0.0,314.0,3151.0,43888.0,6.072942260442261,6.146437346437347,7.6731146432194794
2021-03-26 03:00:00,47393.0,50310.25,5.9,0.0,313.0,3201.0,43879.0,5.711563267813268,5.766446560196562,7.360196144741292
2021-03-26 04:00:00,47646.0,52521.5,5.6,0.0,314.0,3467.0,43865.0,5.364281326781327,5.584904791154792,7.096195468380118
2021-03-26 05:00:00,48238.0,56954.0,5.2,171.0,313.0,3845.0,43909.0,5.282094594594596,5.2798065110565116,6.856239431856612
2021-03-26 06:00:00,48878.0,61140.5,5.0,548.0,314.0,4109.0,43907.0,5.096191646191648,5.421253071253072,6.799577274264459
2021-03-26 07:00:00,49677.0,62397.5,5.9,1698.0,314.0,3802.0,43863.0,6.715770884520885,7.0664004914004925,7.948207642881301
2021-03-26 08:00:00,51033.0,61689.25,6.9,3085.0,323.0,3700.0,43925.0,8.753654791154792,9.13220208845209,9.745333107879611
2021-03-26 09:00:00,52805.0,59453.0,8.4,4216.0,318.0,4523.0,43748.0,10.916891891891895,11.144195331695334,11.455833615150492
2021-03-26 10:00:00,55002.0,58414.75,12.0,4974.0,313.0,6138.0,43577.0,13.277610565110566,12.702871621621624,13.050287453500173
2021-03-26 11:00:00,56008.0,59122.75,13.4,4840.0,313.0,7369.0,43486.0,14.450184275184276,13.885257985257986,14.16073723368279
2021-03-26 12:00:00,56538.0,57866.0,13.2,4787.0,314.0,7828.0,43609.0,14.726351351351354,14.284751228501232,14.68062225228272
2021-03-26 13:00:00,56021.0,55615.0,14.3,4095.0,315.0,8007.0,43604.0,15.1468058968059,14.657847051597054,15.107372336827872
2021-03-26 14:00:00,55287.0,53481.5,15.2,3262.0,315.0,8402.0,43308.0,15.473464373464372,14.411440417690422,15.052603990530947
2021-03-26 15:00:00,54457.0,52402.5,15.1,2271.0,314.0,8532.0,43340.0,14.6023187960688,14.305128992628996,14.368092661481233
2021-03-26 16:00:00,53250.0,52884.5,14.7,1110.0,314.0,8386.0,43440.0,14.012899262899264,13.544963144963146,13.965691579303353
2021-03-26 17:00:00,52001.0,55432.5,14.5,373.0,316.0,7886.0,43426.0,12.779100122850124,12.695638820638822,12.561667230300987
2021-03-26 18:00:00,51692.0,59718.25,13.9,154.0,314.0,7501.0,43723.0,11.503439803439806,11.386286855036857,11.45779506256341
2021-03-26 19:00:00,52026.0,58388.25,12.1,0.0,306.0,7591.0,44129.0,10.128531941031943,10.354714373464375,9.601149814000678
2021-03-26 20:00:00,51891.0,55176.25,6.5,0.0,301.0,7245.0,44345.0,8.829806511056514,9.049554668304669,9.244961109232332
2021-03-26 21:00:00,51980.0,54781.75,5.7,0.0,301.0,7621.0,44058.0,8.274600737100737,8.482432432432436,9.002671626648635
2021-03-26 22:00:00,50981.0,56212.0,5.7,0.0,301.0,8313.0,42367.0,7.936041154791157,8.390018427518426,8.68486641866757
2021-03-26 23:00:00,49176.0,54359.0,6.2,0.0,301.0,8309.0,40566.0,7.628332309582311,8.039112407862408,8.080588434223877
2021-03-27 00:00:00,48433.0,51732.0,6.0,0.0,301.0,8335.0,39797.0,8.078332309582311,7.704714373464374,7.660517416300305
2021-03-27 01:00:00,48549.0,50593.5,5.6,0.0,301.0,8688.0,39560.0,7.32828624078624,7.292582923832925,7.336100777815355
2021-03-27 02:00:00,47702.0,48423.0,5.1,0.0,300.0,8867.0,38535.0,7.0097819410319415,6.999109336609338,6.819513019952657
2021-03-27 03:00:00,46750.0,47444.75,4.9,0.0,300.0,8759.0,37691.0,6.707294226044227,6.650383906633908,6.181078796077107
2021-03-27 04:00:00,46729.0,48428.75,4.8,0.0,300.0,8521.0,37908.0,6.19539312039312,6.1703624078624095,5.775397362191411
2021-03-27 05:00:00,47708.0,50264.25,4.7,171.0,301.0,8110.0,39126.0,5.774861793611794,5.788206388206389,5.450355089617858
2021-03-27 06:00:00,47827.0,51609.0,4.6,641.0,301.0,7472.0,39413.0,5.53573402948403,5.478132678132679,5.435576597903281
2021-03-27 07:00:00,48874.0,53114.5,5.0,2322.0,301.0,6822.0,39429.0,6.503071253071254,6.604253685503687,6.25196144741292
2021-03-27 08:00:00,50536.0,53917.75,6.4,4183.0,301.0,7036.0,39016.0,8.283399877149877,7.997389434889437,7.739550219817385
2021-03-27 09:00:00,51298.0,53252.75,8.8,5459.0,301.0,7541.0,37997.0,9.903270884520886,9.455758599508599,9.09950963814677
2021-03-27 10:00:00,50973.0,52624.0,9.9,5804.0,301.0,7807.0,37061.0,10.959689803439806,10.614265970515975,10.211548867095035
2021-03-27 11:00:00,51245.0,54165.5,11.0,6066.0,301.0,7569.0,37309.0,11.615909090909094,11.439419533169536,11.300828542441666
2021-03-27 12:00:00,50023.0,52498.0,10.9,6022.0,302.0,7409.0,36290.0,12.261670761670764,11.590663390663392,11.913070679742987
2021-03-27 13:00:00,49362.0,49295.5,11.8,5653.0,302.0,7219.0,36188.0,13.006603194103194,11.908077395577397,12.269107203246534
2021-03-27 14:00:00,48004.0,47229.5,11.9,4968.0,303.0,6801.0,35932.0,13.116431203931207,12.270423832923836,12.484528238079136
2021-03-27 15:00:00,47065.0,46145.75,12.6,3955.0,301.0,6026.0,36783.0,13.24058660933661,12.315095208845213,12.550202908353066
2021-03-27 16:00:00,44823.0,46403.5,12.5,2199.0,301.0,4470.0,37853.0,13.014880221130223,12.068872850122853,12.263983767331759
2021-03-27 17:00:00,42343.0,49401.5,12.3,594.0,302.0,2920.0,38527.0,12.618181818181823,11.371452702702705,11.681028068988843
2021-03-27 18:00:00,42015.0,55462.0,11.8,153.0,301.0,2226.0,39335.0,11.479791154791158,9.55855343980344,10.373926276631725
2021-03-27 19:00:00,42125.0,55357.5,11.2,0.0,301.0,2047.0,39777.0,9.842721130221133,8.001182432432433,9.348461278322626
2021-03-27 20:00:00,42318.0,53736.5,10.6,0.0,301.0,2134.0,39883.0,8.740770884520886,7.041093366093367,8.619208657423066
2021-03-27 21:00:00,42492.0,54276.0,10.0,0.0,301.0,2418.0,39773.0,7.815356265356267,6.452656633906635,8.074822455191073
2021-03-27 22:00:00,42657.0,54843.5,8.8,0.0,301.0,2715.0,39641.0,7.0119778869778875,6.015156633906635,7.537960771051742
2021-03-27 23:00:00,42831.0,54111.75,8.6,0.0,301.0,2981.0,39549.0,6.136025798525798,5.429484029484029,7.010229962800137
2021-03-28 00:00:00,43142.0,52214.25,9.0,0.0,301.0,3356.0,39485.0,5.900737100737102,5.652856265356266,6.773841731484614
2021-03-28 01:00:00,43160.0,52066.875,8.7,0.0,300.0,3617.0,39243.0,5.363697788697789,5.1888820638820645,6.447784917145756
2021-03-28 02:00:00,42845.0,49008.5,7.6,0.0,300.0,3622.0,38923.0,4.868289312039313,4.590156633906635,6.141866756848158
2021-03-28 03:00:00,42724.0,48223.5,7.2,0.0,300.0,3545.0,38879.0,4.253424447174448,4.115187346437346,5.810940142035847
2021-03-28 04:00:00,42439.0,48738.5,6.6,0.0,300.0,3551.0,38588.0,3.861701474201474,3.9673218673218673,5.546871829556986
2021-03-28 05:00:00,42889.0,49611.5,5.9,181.0,301.0,3638.0,38769.0,3.455113636363637,3.5427671990171996,5.284494420020292
2021-03-28 06:00:00,43449.0,50565.0,5.6,771.0,301.0,3722.0,38655.0,3.337300368550369,3.5617628992629,5.35879269529929
2021-03-28 07:00:00,44877.0,51677.25,6.1,2694.0,300.0,3456.0,38427.0,5.422343366093365,5.863298525798527,6.683632059519785
2021-03-28 08:00:00,46205.0,51814.75,8.0,4768.0,301.0,3271.0,37865.0,8.348832923832925,8.464465601965603,8.568211024687184
2021-03-28 09:00:00,47332.0,51067.75,11.6,6277.0,301.0,4220.0,36534.0,11.238129606879609,10.843320024570028,10.51944538383497
2021-03-28 10:00:00,47390.0,51840.25,13.9,7175.0,301.0,5039.0,34875.0,13.321329852579856,12.684858722358724,12.20027054447075
2021-03-28 11:00:00,43343.0,49870.75,14.5,7606.0,300.0,4712.0,30725.0,14.560979729729732,13.965279484029486,13.738704768346299
2021-03-28 12:00:00,41038.0,46693.75,15.3,7526.0,301.0,3628.0,29583.0,15.545024570024573,14.76789004914005,14.888586405140348
2021-03-28 13:00:00,40269.0,43877.5,15.9,6988.0,300.0,3171.0,29810.0,16.3637285012285,15.46839680589681,15.708826513358135
2021-03-28 14:00:00,39133.0,41940.75,17.0,6005.0,300.0,2829.0,29999.0,17.108461302211307,15.925399262899264,16.209350693270213
2021-03-28 15:00:00,41080.0,41219.5,17.1,4514.0,301.0,2798.0,33467.0,17.33131142506143,16.02435503685504,16.322438282042615
2021-03-28 16:00:00,42568.0,43303.25,17.3,2465.0,301.0,2472.0,37330.0,17.348878992629,15.705052211302215,15.966384849509641
2021-03-28 17:00:00,42484.0,47696.75,16.4,656.0,301.0,2064.0,39463.0,16.644379606879614,14.707847051597051,14.913544132566793
2021-03-28 18:00:00,42460.0,50749.5,14.8,157.0,301.0,2132.0,39870.0,14.80605036855037,12.136839680589683,12.941139668583029
2021-03-28 19:00:00,42890.0,50703.75,13.3,0.0,301.0,2683.0,39906.0,12.638221744471748,10.650675675675679,11.728085897869468
2021-03-28 20:00:00,43290.0,50293.0,12.5,0.0,301.0,3313.0,39676.0,11.086870393120392,9.573909705159707,11.003381805884345
2021-03-28 21:00:00,44008.0,52011.5,11.5,0.0,301.0,3919.0,39788.0,9.82414004914005,8.708614864864867,10.380943523841733
2021-03-28 22:00:00,44017.0,50722.75,10.3,0.0,301.0,4430.0,39286.0,8.629637592137595,7.860334766584769,9.901910720324656
2021-03-28 23:00:00,43859.0,49214.25,10.1,0.0,301.0,4522.0,39036.0,8.095423832923833,7.179591523341524,9.407355427798446
2021-03-29 00:00:00,43494.0,48806.0,9.8,0.0,301.0,4510.0,38683.0,7.421084152334154,7.673971130221131,8.979218802840718
2021-03-29 01:00:00,41852.0,46845.25,9.2,0.0,301.0,4161.0,37390.0,7.227380221130222,6.960380835380836,8.573266824484275
2021-03-29 02:00:00,41479.0,46238.0,7.4,0.0,301.0,3941.0,37237.0,6.429606879606881,6.646944103194105,8.179590801487995
2021-03-29 03:00:00,42198.0,48621.0,7.5,0.0,301.0,3842.0,38055.0,5.859597665847666,6.021452702702703,7.862495772742648
2021-03-29 04:00:00,42692.0,53939.75,7.2,0.0,301.0,3729.0,38662.0,5.475445331695334,5.626428132678133,7.588129861345961
2021-03-29 05:00:00,43786.0,59791.5,6.3,185.0,301.0,3618.0,39682.0,5.269763513513513,5.451673832923834,7.3478356442340225
2021-03-29 06:00:00,44889.0,62220.0,6.2,798.0,300.0,3506.0,40285.0,5.284766584766585,5.304115479115481,7.461345958741971
2021-03-29 07:00:00,46497.0,61697.5,7.5,2754.0,301.0,3059.0,40383.0,7.723802211302211,7.637868550368552,9.016351031450796
2021-03-29 08:00:00,47721.0,59335.25,10.0,4889.0,300.0,2239.0,40293.0,10.886210073710078,10.419502457002457,11.277984443692933
2021-03-29 09:00:00,48860.0,57552.75,13.9,6446.0,301.0,1922.0,40191.0,13.796345208845212,13.160380835380838,13.41812647954008
2021-03-29 10:00:00,49498.0,57108.75,16.7,7378.0,300.0,1781.0,40039.0,16.24074017199018,15.54907862407863,15.327274264457225
2021-03-29 11:00:00,49511.0,55114.75,18.8,7743.0,300.0,1666.0,39802.0,18.17360257985258,17.345055282555286,16.86976665539399
2021-03-29 12:00:00,48075.0,52734.75,20.5,7680.0,300.0,1586.0,38509.0,19.508292383292385,18.480543611793614,18.18305715251945
2021-03-29 13:00:00,46534.0,50275.75,22.0,7174.0,301.0,1490.0,37569.0,20.496452702702705,19.297512285012292,19.001944538383498
2021-03-29 14:00:00,45324.0,48349.75,22.6,6139.0,302.0,1356.0,37527.0,21.16907248157249,19.65790847665848,19.439617855935072
2021-03-29 15:00:00,45301.0,47473.0,22.6,4522.0,301.0,1273.0,39205.0,21.451228501228503,19.604821867321878,19.49528238079135
2021-03-29 16:00:00,44625.0,48852.5,22.8,2404.0,300.0,1250.0,40671.0,21.399001842751847,19.11125614250615,19.115404125803185
2021-03-29 17:00:00,43376.0,51528.0,22.3,621.0,301.0,1309.0,41145.0,20.64029484029484,17.665724815724815,17.906273249915465
2021-03-29 18:00:00,43313.0,52330.5,19.5,157.0,302.0,1618.0,41236.0,18.15052211302212,14.556265356265357,15.676242813662501
2021-03-29 19:00:00,43682.0,50987.0,17.9,0.0,302.0,2068.0,41312.0,15.674078624078625,12.519425675675677,14.3313831586067
2021-03-29 20:00:00,44224.0,50128.75,16.8,0.0,302.0,2506.0,41416.0,14.112515356265357,11.348003685503684,13.458336151504906
2021-03-29 21:00:00,44599.0,51593.25,15.8,0.0,302.0,2964.0,41333.0,12.988175675675679,10.333860565110566,12.744859655055803
2021-03-29 22:00:00,44500.0,49642.25,15.5,0.0,302.0,3265.0,40933.0,12.242659705159708,9.6045300982801,12.164879945891109
2021-03-29 23:00:00,43904.0,47370.25,14.3,0.0,302.0,3375.0,40227.0,11.218934275184274,8.756756756756758,11.637926952992903
2021-03-30 00:00:00,44020.0,46537.75,12.9,0.0,300.0,3332.0,40388.0,10.010626535626535,9.209167690417692,11.17813662495773
2021-03-30 01:00:00,43722.0,44407.5,11.9,0.0,300.0,3225.0,40197.0,9.274339680589682,8.630328624078624,10.709671964829221
2021-03-30 02:00:00,43734.0,43678.0,11.4,0.0,300.0,3150.0,40284.0,8.662054668304672,8.155006142506144,10.298461278322627
2021-03-30 03:00:00,44261.0,45670.75,10.8,0.0,302.0,3031.0,40928.0,8.103301597051598,7.631864250614251,9.953077443354756
2021-03-30 04:00:00,44123.0,51047.0,10.3,0.0,304.0,2985.0,40834.0,7.627518427518428,6.957693488943491,9.624535001690903
2021-03-30 05:00:00,43716.0,56447.5,10.0,188.0,294.0,2993.0,40241.0,7.437377149877153,6.7185042997543,9.317788298951642
2021-03-30 06:00:00,44296.0,58298.5,9.5,807.0,297.0,2960.0,40232.0,7.681511056511059,6.914818796068797,9.36589448765641
2021-03-30 07:00:00,46315.0,57831.75,10.9,2667.0,295.0,2500.0,40853.0,10.128885135135134,9.389987714987717,10.84029421711194
2021-03-30 08:00:00,48423.0,55732.25,12.8,4709.0,290.0,1755.0,41669.0,12.828654791154795,12.287285012285015,13.049374365911401
2021-03-30 09:00:00,49405.0,54643.75,17.0,6204.0,288.0,1336.0,41577.0,15.635626535626539,14.809229115479116,15.173233006425432
2021-03-30 10:00:00,50090.0,54928.75,18.8,7101.0,299.0,1221.0,41469.0,17.890340909090913,17.086532555282556,17.098647277646265
2021-03-30 11:00:00,50307.0,53276.75,20.7,7477.0,300.0,1273.0,41257.0,19.864450245700255,18.92945331695332,18.658589786946234
2021-03-30 12:00:00,50328.0,51222.0,22.9,7455.0,303.0,1422.0,41148.0,21.40663390663391,20.654453316953322,19.897024010821784
2021-03-30 13:00:00,49810.0,49221.75,24.3,6968.0,309.0,1545.0,40988.0,22.634950859950862,21.60061425061425,20.69146094014204
2021-03-30 14:00:00,48855.0,47774.25,24.6,5964.0,322.0,1481.0,41088.0,23.15101351351352,21.955343980343983,21.107118701386547
2021-03-30 15:00:00,47009.0,47085.25,24.6,4380.0,322.0,1323.0,40984.0,23.45566646191647,21.89663697788698,21.144504565437945
2021-03-30 16:00:00,44948.0,47991.75,25.0,2304.0,323.0,1176.0,41145.0,23.385150491400495,21.393488943488943,20.716300304362534
2021-03-30 17:00:00,42494.0,50629.75,24.2,615.0,315.0,1139.0,40425.0,22.298925061425063,19.850506756756754,19.559350693270204
2021-03-30 18:00:00,41971.0,51191.75,21.6,156.0,320.0,1367.0,40128.0,19.97983722358722,16.91610872235873,17.46865065945215
2021-03-30 19:00:00,42034.0,49673.0,20.1,0.0,320.0,1623.0,40091.0,17.391354422604426,14.459520884520888,16.039178221170108
2021-03-30 20:00:00,43054.0,48814.75,18.7,0.0,319.0,1771.0,40964.0,15.981326781326782,13.091170147420149,15.188163679404807
2021-03-30 21:00:00,43484.0,50057.75,17.4,0.0,320.0,1877.0,41287.0,14.868826781326783,12.031203931203935,14.50647615826852
2021-03-30 22:00:00,43515.0,47876.0,16.1,0.0,320.0,1952.0,41243.0,13.932693488943492,11.070362407862412,13.97171119377748
2021-03-30 23:00:00,43729.0,45435.5,14.9,0.0,318.0,2144.0,41267.0,12.995009213759214,10.74236793611794,13.421745011836324
2021-03-31 00:00:00,43785.0,44714.0,13.6,0.0,318.0,2299.0,41168.0,11.74543918918919,11.186547911547912,13.003736895502202
2021-03-31 01:00:00,43961.0,42583.5,13.4,0.0,317.0,2347.0,41297.0,11.14589987714988,10.196145577395576,12.506307067974301
2021-03-31 02:00:00,44008.0,41617.75,12.5,0.0,317.0,2372.0,41319.0,10.287162162162163,9.186609336609337,12.06694284748056
2021-03-31 03:00:00,44020.0,43201.5,11.3,0.0,317.0,2430.0,41273.0,9.34738943488944,8.62512285012285,11.656695975651
2021-03-31 04:00:00,44145.0,47855.25,10.9,0.0,317.0,2420.0,41408.0,8.890648034398035,8.387791769041769,11.282414609401423
2021-03-31 05:00:00,44389.0,52499.5,10.7,190.0,316.0,2438.0,41445.0,8.585150491400494,8.012761056511057,10.947142374027731
2021-03-31 06:00:00,44020.0,55166.0,10.5,806.0,317.0,2452.0,40445.0,8.769917076167077,8.443258599508601,10.980791342576941
2021-03-31 07:00:00,45329.0,55228.75,11.5,2515.0,316.0,2135.0,40363.0,11.187484643734646,11.108584152334155,12.481941156577614
2021-03-31 08:00:00,46521.0,53687.75,14.0,4380.0,314.0,1533.0,40294.0,13.855128992628993,13.910519041769046,14.6487487318228
2021-03-31 09:00:00,48360.0,52824.0,18.8,5822.0,315.0,1266.0,40957.0,16.900906019656023,16.524923218673223,16.70202908353061
2021-03-31 10:00:00,49554.0,53848.5,21.1,6762.0,316.0,1218.0,41258.0,19.413559582309585,18.864050982800986,18.53008116334123
2021-03-31 11:00:00,49922.0,52717.0,22.7,7184.0,313.0,1216.0,41209.0,21.096821253071255,20.72146805896806,20.01939465674671
2021-03-31 12:00:00,49857.0,51061.5,24.3,7129.0,312.0,1252.0,41164.0,22.444609950859956,21.798095823095828,21.164491038214415
2021-03-31 13:00:00,49280.0,49464.0,24.7,6620.0,312.0,1279.0,41069.0,23.222512285012293,22.515939803439807,21.981569157930345
2021-03-31 14:00:00,46890.0,48026.25,25.3,5618.0,309.0,1268.0,39695.0,23.907831695331698,22.760749385749385,22.323469732837342
2021-03-31 15:00:00,44986.0,47006.0,25.1,4029.0,307.0,1215.0,39435.0,23.70686425061425,22.563974201474206,22.27676699357458
2021-03-31 16:00:00,43352.0,48187.0,25.5,2088.0,311.0,1181.0,39772.0,23.39761977886978,21.93203316953317,21.834748055461624
2021-03-31 17:00:00,42137.0,50573.25,24.9,580.0,309.0,1162.0,40086.0,22.478332309582317,20.30609643734644,20.556679066621577
2021-03-31 18:00:00,40789.0,49986.75,21.8,156.0,308.0,1283.0,39042.0,19.998756142506146,17.786455773955776,18.520679742982757
2021-03-31 19:00:00,40732.0,49936.75,20.0,0.0,308.0,1432.0,38992.0,17.897435503685504,15.775522113022115,17.156543794386206
2021-03-31 20:00:00,41635.0,48997.25,18.7,0.0,310.0,1537.0,39788.0,16.347266584766587,14.05875307125307,16.364507947243833
2021-03-31 21:00:00,42175.0,49866.75,17.7,0.0,311.0,1705.0,40159.0,15.276320638820643,12.894195331695332,15.713155224890093
2021-03-31 22:00:00,41778.0,47968.25,16.5,0.0,318.0,1888.0,39572.0,14.133399877149882,12.222512285012288,15.026361176868448
2021-03-31 23:00:00,41709.0,45875.0,15.8,0.0,319.0,2042.0,39348.0,13.147942260442267,11.560595823095825,14.466148123097739
2021-04-01 00:00:00,41633.0,44053.0,14.9,0.0,318.0,2158.0,39157.0,12.391400491400494,11.94289004914005,13.917805207981067
2021-04-01 01:00:00,41802.0,41607.25,14.3,0.0,317.0,2118.0,39367.0,11.67705773955774,11.34408783783784,13.409655055799803
2021-04-01 02:00:00,41871.0,40524.0,13.4,0.0,318.0,2054.0,39499.0,11.160365479115482,10.508968058968062,12.930013527223544
2021-04-01 03:00:00,41573.0,41929.75,12.8,0.0,318.0,1927.0,39328.0,10.72384828009828,9.517920761670762,12.509215421034837
2021-04-01 04:00:00,41717.0,46329.25,12.6,0.0,317.0,1779.0,39621.0,9.968765356265356,9.266108722358721,12.114355765979036
2021-04-01 05:00:00,41995.0,51444.25,12.4,198.0,319.0,1812.0,39666.0,9.51600122850123,8.970178132678134,11.752401082177885
2021-04-01 06:00:00,42695.0,53708.0,12.8,852.0,319.0,1774.0,39750.0,9.816461916461918,9.32183660933661,11.757828880622254
2021-04-01 07:00:00,44247.0,53844.0,14.2,2577.0,319.0,1608.0,39743.0,12.278485872235873,11.490171990171993,13.230334798782554
2021-04-01 08:00:00,46260.0,52636.25,16.8,4525.0,318.0,1318.0,40099.0,14.962868550368551,14.292536855036857,15.281653703077447
2021-04-01 09:00:00,47538.0,52052.5,19.0,5949.0,312.0,1153.0,40124.0,17.47721130221131,16.86818181818182,17.226208995603656
2021-04-01 10:00:00,48258.0,52923.75,21.4,6895.0,311.0,1233.0,39819.0,19.465740171990173,19.023587223587228,18.846685830233344
2021-04-01 11:00:00,48976.0,51800.25,23.2,7219.0,313.0,1516.0,39928.0,21.1414004914005,20.59513206388207,20.151944538383503
2021-04-01 12:00:00,49076.0,49999.5,24.3,7129.0,316.0,1916.0,39715.0,22.130343980343987,21.634044840294848,21.252113628677716
2021-04-01 13:00:00,48095.0,48044.75,25.3,6641.0,317.0,2354.0,38783.0,22.94973894348895,22.19447174447175,21.925126817720674
2021-04-01 14:00:00,47537.0,46493.5,25.3,5669.0,317.0,2916.0,38635.0,23.114127764127765,22.210165847665852,22.20946905647616
2021-04-01 15:00:00,47062.0,45210.75,24.8,4126.0,314.0,3750.0,38872.0,22.867275798525803,21.927334152334158,22.038197497463653
2021-04-01 16:00:00,46202.0,46175.0,24.3,2194.0,316.0,4355.0,39337.0,22.298264742014748,21.174723587223585,21.39303347987826
2021-04-01 17:00:00,45949.0,48070.25,23.1,615.0,316.0,4815.0,40203.0,21.08187960687961,19.607417076167078,20.075278998985457
2021-04-01 18:00:00,46690.0,48263.0,20.8,161.0,317.0,5686.0,40526.0,18.83246314496315,16.9028101965602,18.083107879607716
2021-04-01 19:00:00,47843.0,47267.5,19.4,0.0,318.0,6858.0,40667.0,16.957386363636367,15.358200245700248,16.65928305715252
2021-04-01 20:00:00,48302.0,46833.25,17.3,0.0,317.0,7273.0,40712.0,15.45539004914005,14.164726658476662,15.651251268177209
2021-04-01 21:00:00,48168.0,48120.75,15.6,0.0,315.0,7095.0,40758.0,13.984505528255532,12.920961302211305,14.795705106526889
2021-04-01 22:00:00,48066.0,45976.0,14.6,0.0,314.0,7028.0,40724.0,13.181848894348894,12.412146805896809,14.091663848495097
2021-04-01 23:00:00,47893.0,43562.5,13.0,0.0,315.0,6829.0,40749.0,11.994963144963148,11.738390663390666,13.467044301657088
2021-04-02 00:00:00,47382.0,42706.75,11.6,0.0,316.0,6600.0,40466.0,11.255605036855037,10.96636977886978,12.954835982414613
2021-04-02 01:00:00,47365.0,40713.25,10.5,0.0,316.0,6284.0,40765.0,10.605236486486486,10.421406633906637,12.341427122083196
2021-04-02 02:00:00,47252.0,39892.0,9.8,0.0,317.0,6151.0,40784.0,10.027641277641282,9.522650491400492,11.795113290497127
2021-04-02 03:00:00,47029.0,41181.25,8.9,0.0,317.0,6200.0,40512.0,9.362960687960689,8.994272113022117,11.279370984105515
2021-04-02 04:00:00,47101.0,45247.25,8.0,0.0,316.0,5998.0,40787.0,8.708399877149878,8.46526412776413,10.758894149475823
2021-04-02 05:00:00,47526.0,50132.25,7.5,200.0,317.0,6212.0,40797.0,8.234735872235873,7.942628992628992,10.226986810957053
2021-04-02 06:00:00,48647.0,52393.75,6.9,850.0,317.0,6351.0,41129.0,8.023664004914007,7.805789312039313,9.912918498478188
